node_id,hour,precomputed_risk
1000841,7,0.905
1000842,7,0.067
1000843,7,1.507
1000844,7,0.765
1000845,7,2.08
1000846,7,1.965
1000847,7,2.747
1000848,7,2.02
1000849,7,1.747
1000850,7,2.468
1000851,7,2.451
1000852,7,2.826
1000853,7,1.828
1000854,7,0.266
1000855,7,0.814
1000856,7,1.397
1000857,7,1.834
1000858,7,2.916
1000859,7,1.704
1000860,7,0.968
1000861,7,2.813
1000862,7,2.684
1000863,7,0.695
1000864,7,2.947
1000865,7,1.543
1000866,7,2.92
1000867,7,1.67
1000868,7,0.093
1000869,7,1.343
1000870,7,1.831
1000871,7,1.029
1000872,7,1.084
1000873,7,1.139
1000874,7,2.787
1000875,7,0.315
1000876,7,0.159
1000877,7,1.623
1000878,7,1.891
1000879,7,2.451
1000880,7,1.534
1000881,7,0.515
1000882,7,1.495
1000883,7,1.406
1000884,7,0.97
1000885,7,2.906
1000886,7,2.632
1000887,7,2.763
1000888,7,1.535
1000889,7,0.845
1000890,7,0.214
1000891,7,1.143
1000892,7,2.966
1000893,7,1.155
1000894,7,2.888
1000895,7,1.087
1000896,7,0.7
1000897,7,2.891
1000898,7,0.726
1000899,7,1.886
1000900,7,0.337
1000901,7,2.05
1000902,7,1.549
1000903,7,1.913
1000904,7,0.13
1000905,7,1.794
1000906,7,2.958
1000907,7,1.332
1000908,7,1.781
1000909,7,2.356
1000910,7,0.218
1000911,7,2.973
1000912,7,0.444
1000913,7,2.043
1000914,7,1.946
1000915,7,0.054
1000916,7,0.187
1000917,7,2.979
1000918,7,0.284
1000919,7,1.444
1000920,7,0.815
1000921,7,2.56
1000922,7,0.495
1000923,7,0.977
1000924,7,2.254
1000925,7,2.352
1000926,7,2.078
1000927,7,2.713
1000928,7,1.029
1000929,7,1.983
1000930,7,1.335
1000931,7,0.361
1000932,7,1.657
1000933,7,1.261
1000934,7,1.593
1000935,7,1.688
1000936,7,2.308
1000937,7,0.258
1000938,7,1.15
1000939,7,0.159
1000940,7,2.715
1000941,7,0.871
1000942,7,2.302
1000943,7,2.715
1000944,7,0.137
1000945,7,1.513
1000946,7,0.667
1000947,7,2.599
1000948,7,2.849
1000949,7,1.293
1000950,7,2.557
1000951,7,2.824
1000952,7,1.471
1000953,7,0.315
1000954,7,1.761
1000955,7,0.931
1000956,7,1.313
1000957,7,0.807
1000958,7,0.982
1000959,7,0.467
1000960,7,0.458
1000961,7,0.431
1000962,7,0.118
1000963,7,2.318
1000964,7,0.33
1000965,7,0.628
1000966,7,0.893
1000967,7,0.181
1000968,7,2.57
1000969,7,0.896
1000970,7,1.51
1000971,7,2.465
1000972,7,1.387
1000973,7,2.462
1000974,7,1.594
1000975,7,0.151
1000976,7,2.427
1000977,7,1.92
1000978,7,2.717
1000979,7,2.805
1000980,7,2.186
1000981,7,2.826
1000982,7,2.596
1000983,7,0.262
1000984,7,0.459
1000985,7,0.298
1000986,7,1.418
1000987,7,0.024
1000988,7,2.393
1000989,7,2.576
1000990,7,2.33
1000991,7,2.161
1000992,7,2.729
1000993,7,0.727
1000994,7,2.987
1000995,7,0.369
1000996,7,2.209
1000997,7,2.571
1000998,7,0.689
1000999,7,1.975
1001000,7,0.904
1001001,7,1.556
1001002,7,0.184
1001003,7,2.313
1001004,7,2.331
1001005,7,1.636
1001006,7,2.886
1001007,7,2.568
1001008,7,1.217
1001009,7,0.6
1001010,7,1.325
1001011,7,2.418
1001012,7,1.693
1001013,7,0.341
1001014,7,1.588
1001015,7,1.196
1001016,7,1.341
1001017,7,1.531
1001018,7,2.43
1001019,7,1.987
1001020,7,0.691
1001021,7,2.188
1001022,7,0.393
1001023,7,0.032
1001024,7,0.011
1001025,7,2.932
1001026,7,0.131
1001027,7,2.155
1001028,7,0.464
1001029,7,0.018
1001030,7,1.893
1001031,7,2.14
1001032,7,0.792
1001033,7,0.855
1001034,7,1.824
1001035,7,0.432
1001036,7,2.372
1001037,7,0.373
1001038,7,1.726
1001039,7,1.916
1001040,7,0.028
1001041,7,0.081
1001042,7,1.011
1001043,7,1.25
1001044,7,1.697
1001045,7,1.519
1001046,7,1.432
1001047,7,1.331
1001048,7,1.05
1001049,7,2.362
1001050,7,0.736
1001051,7,2.106
1001052,7,0.373
1001053,7,2.115
1001054,7,0.255
1001055,7,0.026
1001056,7,0.402
1001057,7,1.336
1001058,7,0.256
1001059,7,2.547
1001060,7,2.763
1001061,7,1.342
1001062,7,1.042
1001063,7,0.447
1001064,7,0.739
1001065,7,1.351
1001066,7,1.237
1001067,7,2.116
1001068,7,2.746
1001069,7,0.603
1001070,7,1.272
1001071,7,2.849
1001072,7,0.129
1001073,7,0.277
1001074,7,2.593
1001075,7,0.182
1001076,7,2.054
1001077,7,1.122
1001078,7,1.1
1001079,7,1.462
1001080,7,1.889
1001081,7,1.793
1001082,7,1.44
1001083,7,2.617
1001084,7,1.017
1001085,7,0.7
1001086,7,1.114
1001087,7,2.039
1001088,7,1.584
1001089,7,2.58
1001090,7,2.567
1001091,7,1.993
1001092,7,0.19
1001093,7,1.255
1001094,7,2.538
1001095,7,1.579
1001096,7,1.937
1001097,7,0.356
1001098,7,2.25
1001099,7,1.181
1001100,7,1.352
1001101,7,1.334
1001102,7,2.3
1001103,7,1.712
1001104,7,1.142
1001105,7,1.322
1001106,7,2.679
1001107,7,2.911
1001108,7,2.162
1001109,7,1.76
1001110,7,1.299
1001111,7,2.841
1001112,7,0.142
1001113,7,1.452
1001114,7,2.654
1001115,7,2.487
1001116,7,0.219
1001117,7,2.985
1001118,7,0.919
1001119,7,1.771
1001120,7,2.611
1001121,7,2.901
1001122,7,1.104
1001123,7,2.86
1001124,7,0.786
1001125,7,1.461
1001126,7,0.043
1001127,7,0.168
1001128,7,1.121
1001129,7,1.903
1001130,7,1.224
1001131,7,0.849
1001132,7,0.876
1001133,7,1.998
1001134,7,1.87
1001135,7,0.837
1001136,7,2.083
1001137,7,2.517
1001138,7,2.704
1001139,7,1.189
1001140,7,2.682
1001141,7,0.507
1001142,7,1.366
1001143,7,2.069
1001144,7,0.972
1001145,7,1.341
1001146,7,2.435
1001147,7,1.68
1001148,7,2.96
1001149,7,2.243
1001150,7,1.989
1001151,7,1.034
1001152,7,1.912
1001153,7,2.683
1001154,7,0.228
1001155,7,1.267
1001156,7,0.236
1001157,7,2.002
1001158,7,0.639
1001159,7,1.044
1001160,7,0.365
1001161,7,1.454
1001162,7,1.851
1001163,7,0.552
1001164,7,0.488
1001165,7,0.742
1001166,7,2.655
1001167,7,0.142
1001168,7,1.273
1001169,7,2.928
1001170,7,0.229
1001171,7,0.476
1001172,7,0.07
1001173,7,2.31
1001174,7,2.135
1001175,7,1.683
1001176,7,1.51
1001177,7,2.719
1001178,7,1.847
1001179,7,0.325
1001180,7,0.379
1001181,7,1.537
1001182,7,0.796
1001183,7,0.746
1001184,7,0.456
1001185,7,0.636
1001186,7,1.511
1001187,7,0.572
1001188,7,0.258
1001189,7,2.906
1001190,7,2.014
1001191,7,2.94
1001192,7,1.92
1001193,7,0.615
1001194,7,2.447
1001195,7,1.365
1001196,7,0.953
1001197,7,2.015
1001198,7,0.534
1001199,7,1.088
1001200,7,2.885
1001201,7,1.632
1001202,7,2.141
1001203,7,1.349
1001204,7,0.726
1001205,7,2.118
1001206,7,1.841
1001207,7,1.245
1001208,7,2.052
1001209,7,0.661
1001210,7,2.928
1001211,7,0.399
1001212,7,2.818
1001213,7,1.711
1001214,7,1.62
1001215,7,2.281
1001216,7,0.326
1001217,7,1.499
1001218,7,2.38
1001219,7,0.486
1001220,7,2.17
1001221,7,0.789
1001222,7,2.949
1001223,7,1.095
1001224,7,0.504
1001225,7,0.221
1001226,7,1.338
1001227,7,0.664
1001228,7,0.327
1001229,7,0.034
1001230,7,0.621
1001231,7,1.107
1001232,7,0.038
1001233,7,1.764
1001234,7,0.579
1001235,7,1.334
1001236,7,0.374
1001237,7,1.715
1001238,7,1.282
1001239,7,2.152
1001240,7,0.336
1001241,7,0.696
1001242,7,0.628
1001243,7,0.251
1001244,7,2.864
1001245,7,0.145
1001246,7,0.209
1001247,7,0.413
1001248,7,1.775
1001249,7,2.48
1001250,7,1.414
1001251,7,2.312
1001252,7,2.272
1001253,7,1.096
1001254,7,1.427
1001255,7,0.618
1001256,7,2.525
1001257,7,0.227
1001258,7,2.837
1001259,7,2.55
1001260,7,1.004
1001261,7,2.102
1001262,7,1.661
1001263,7,0.315
1001264,7,0.31
1001265,7,1.758
1001266,7,0.871
1001267,7,0.723
1001268,7,2.801
1001269,7,1.741
1001270,7,2.834
1001271,7,1.851
1001272,7,1.6
1001273,7,0.224
1001274,7,2.933
1001275,7,2.386
1001276,7,0.048
1001277,7,2.702
1001278,7,0.504
1001279,7,2.467
1001280,7,0.183
1001281,7,1.958
1001282,7,1.946
1001283,7,2.903
1001284,7,0.38
1001285,7,1.518
1001286,7,0.619
1001287,7,2.861
1001288,7,0.141
1001289,7,1.24
1001290,7,0.098
1001291,7,2.769
1001292,7,1.968
1001293,7,2.018
1001294,7,1.314
1001295,7,0.095
1001296,7,1.588
1001297,7,0.809
1001298,7,1.292
1001299,7,0.588
1001300,7,2.904
1001301,7,1.801
1001302,7,0.264
1001303,7,0.903
1001304,7,1.985
1001305,7,1.709
1001306,7,0.944
1001307,7,1.059
1001308,7,2.534
1001309,7,2.829
1001310,7,2.769
1001311,7,0.156
1001312,7,0.426
1001313,7,0.046
1001314,7,2.858
1001315,7,1.831
1001316,7,0.238
1001317,7,0.631
1001318,7,0.949
1001319,7,2.977
1001320,7,0.982
1001321,7,1.663
1001322,7,2.071
1001323,7,2.561
1001324,7,1.092
1001325,7,2.129
1001326,7,1.089
1001327,7,0.483
1001328,7,1.913
1001329,7,0.328
1001330,7,1.342
1001331,7,1.046
1001332,7,2.05
1001333,7,0.099
1001334,7,2.411
1001335,7,2.7
1001336,7,0.013
1001337,7,1.636
1001338,7,1.389
1001339,7,2.553
1001340,7,2.66
1001341,7,0.727
1001342,7,2.772
1001343,7,0.558
1001344,7,1.91
1001345,7,0.162
1001346,7,1.917
1001347,7,1.754
1001348,7,2.425
1001349,7,2.223
1001350,7,0.047
1001351,7,2.886
1001352,7,2.334
1001353,7,0.815
1001354,7,2.709
1001355,7,0.451
1001356,7,1.542
1001357,7,2.212
1001358,7,1.119
1001359,7,2.42
1001360,7,0.262
1001361,7,2.003
1001362,7,1.719
1001363,7,1.967
1001364,7,0.446
1001365,7,0.802
1001366,7,2.658
1001367,7,2.859
1001368,7,1.143
1001369,7,2.592
1001370,7,1.882
1001371,7,2.247
1001372,7,1.447
1001373,7,1.182
1001374,7,0.832
1001375,7,2.206
1001376,7,2.56
1001377,7,2.324
1001378,7,1.979
1001379,7,2.297
1001380,7,0.692
1001381,7,1.077
1001382,7,2.243
1001383,7,1.216
1001384,7,2.467
1001385,7,1.594
1001386,7,2.327
1001387,7,2.635
1001388,7,0.155
1001389,7,2.738
1001390,7,2.733
1001391,7,2.082
1001392,7,2.401
1001393,7,1.161
1001394,7,2.259
1001395,7,1.525
1001396,7,1.11
1001397,7,2.398
1001398,7,1.443
1001399,7,0.906
1001400,7,0.137
1001401,7,2.828
1001402,7,1.629
1001403,7,1.197
1001404,7,0.824
1001405,7,0.324
1001406,7,0.125
1001407,7,1.559
1001408,7,1.639
1001409,7,1.765
1001410,7,1.316
1001411,7,2.498
1001412,7,1.204
1001413,7,2.202
1001414,7,1.082
1001415,7,0.518
1001416,7,1.607
1001417,7,2.978
1001418,7,2.897
1001419,7,2.727
1001420,7,0.126
1001421,7,0.028
1001422,7,1.337
1001423,7,0.686
1001424,7,1.536
1001425,7,2.387
1001426,7,2.347
1001427,7,1.031
1001428,7,2.373
1001429,7,2.081
1001430,7,0.477
1001431,7,2.828
1001432,7,0.261
1001433,7,1.049
1001434,7,1.228
1001435,7,1.512
1001436,7,1.227
1001437,7,0.258
1001438,7,1.559
1001439,7,1.163
1001440,7,2.915
1001441,7,2.561
1001442,7,2.36
1001443,7,1.451
1001444,7,2.362
1001445,7,0.152
1001446,7,2.801
1001447,7,2.892
1001448,7,0.097
1001449,7,2.113
1001450,7,1.465
1001451,7,1.093
1001452,7,1.4
1001453,7,2.087
1001454,7,0.5
1001455,7,2.089
1001456,7,1.311
1001457,7,2.635
1001458,7,1.902
1001459,7,1.242
1001460,7,0.295
1001461,7,0.935
1001462,7,0.366
1001463,7,1.066
1001464,7,1.252
1001465,7,1.018
1001466,7,0.194
1001467,7,0.72
1001468,7,0.196
1001469,7,0.312
1001470,7,0.996
1001471,7,1.337
1001472,7,0.253
1001473,7,0.478
1001474,7,2.266
1001475,7,1.471
1001476,7,2.514
1001477,7,0.88
1001478,7,0.729
1001479,7,2.868
1001480,7,0.262
1001481,7,1.286
1001482,7,0.097
1001483,7,0.855
1001484,7,2.103
1001485,7,0.049
1001486,7,2.999
1001487,7,2.339
1001488,7,2.465
1001489,7,2.699
1001490,7,2.682
1001491,7,1.902
1001492,7,1.391
1001493,7,0.071
1001494,7,0.352
1001495,7,0.15
1001496,7,1.935
1001497,7,0.388
1001498,7,0.496
1001499,7,2.857
1001500,7,2.446
1001501,7,2.05
1001502,7,0.499
1001503,7,2.792
1001504,7,0.403
1001505,7,2.398
1001506,7,1.988
1001507,7,2.38
1001508,7,0.809
1001509,7,2.589
1001510,7,2.347
1001511,7,0.226
1001512,7,1.571
1001513,7,2.36
1001514,7,0.673
1001515,7,0.297
1001516,7,2.652
1001517,7,2.369
1001518,7,2.094
1001519,7,2.935
1001520,7,1.507
1001521,7,1.213
1001522,7,0.368
1001523,7,2.039
1001524,7,1.34
1001525,7,2.547
1001526,7,0.971
1001527,7,0.955
1001528,7,0.456
1001529,7,2.548
1001530,7,2.319
1001531,7,1.769
1001532,7,2.652
1001533,7,2.975
1001534,7,1.794
1001535,7,0.07
1001536,7,1.941
1001537,7,0.523
1001538,7,1.285
1001539,7,1.834
1001540,7,2.313
1001541,7,1.891
1001542,7,0.33
1001543,7,2.446
1001544,7,2.445
1001545,7,0.985
1001546,7,1.246
1001547,7,1.66
1001548,7,1.911
1001549,7,1.348
1001550,7,0.98
1001551,7,0.349
1001552,7,1.166
1001553,7,1.669
1001554,7,1.47
1001555,7,1.369
1001556,7,2.591
1001557,7,1.942
1001558,7,0.022
1001559,7,0.006
1001560,7,2.391
1001561,7,0.231
1001562,7,1.375
1001563,7,2.966
1001564,7,0.789
1001565,7,2.642
1001566,7,2.215
1001567,7,0.499
1001568,7,1.31
1001569,7,0.112
1001570,7,1.021
1001571,7,2.316
1001572,7,2.037
1001573,7,2.069
1001574,7,0.109
1001575,7,1.691
1001576,7,1.885
1001577,7,2.919
1001578,7,0.599
1001579,7,0.669
1001580,7,2.5
1001581,7,0.824
1001582,7,2.617
1001583,7,0.855
1001584,7,2.625
1001585,7,0.825
1001586,7,1.385
1001587,7,1.56
1001588,7,2.718
1001589,7,0.197
1001590,7,0.752
1001591,7,1.966
1001592,7,0.666
1001593,7,0.941
1001594,7,0.054
1001595,7,2.022
1001596,7,1.081
1001597,7,1.829
1001598,7,1.966
1001599,7,0.296
1001600,7,0.538
1001601,7,1.514
1001602,7,2.921
1001603,7,1.159
1001604,7,1.994
1001605,7,1.193
1001606,7,0.857
1001607,7,2.023
1001608,7,2.163
1001609,7,2.162
1001610,7,1.976
1001611,7,2.609
1001612,7,2.063
1001613,7,1.503
1001614,7,0.559
1001615,7,0.625
1001616,7,1.8
1001617,7,1.409
1001618,7,0.623
1001619,7,0.145
1001620,7,1.485
1001621,7,1.57
1001622,7,1.479
1001623,7,0.445
1001624,7,0.177
1001625,7,0.629
1001626,7,0.923
1001627,7,2.429
1001628,7,0.991
1001629,7,2.158
1001630,7,0.808
1001631,7,1.638
1001632,7,1.114
1001633,7,2.419
1001634,7,2.684
1001635,7,1.569
1001636,7,2.883
1001637,7,1.051
1001638,7,0.232
1001639,7,1.155
1001640,7,2.038
1001641,7,0.759
1001642,7,1.961
1001643,7,2.503
1001644,7,0.618
1001645,7,1.683
1001646,7,0.949
1001647,7,0.069
1001648,7,1.439
1001649,7,0.152
1001650,7,0.867
1001651,7,0.569
1001652,7,0.573
1001653,7,1.521
1001654,7,0.675
1001655,7,1.993
1001656,7,2.131
1001657,7,1.07
1001658,7,1.28
1001659,7,0.816
1001660,7,0.768
1001661,7,1.919
1001662,7,2.482
1001663,7,0.557
1001664,7,1.502
1001665,7,2.552
1001666,7,1.802
1001667,7,0.073
1001668,7,0.602
1001669,7,1.676
1001670,7,1.949
1001671,7,0.36
1001672,7,1.437
1001673,7,2.603
1001674,7,1.823
1001675,7,0.724
1001676,7,0.008
1001677,7,0.34
1001678,7,0.092
1001679,7,2.542
1001680,7,2.022
1001681,7,0.4
1001682,7,0.063
1001683,7,2.537
1001684,7,2.53
1001685,7,2.285
1001686,7,0.582
1001687,7,2.176
1001688,7,1.969
1001689,7,2.151
1001690,7,2.806
1001691,7,2.751
1001692,7,1.715
1001693,7,2.124
1001694,7,1.394
1001695,7,2.671
1001696,7,2.277
1001697,7,1.84
1001698,7,2.889
1001699,7,0.15
1001700,7,0.812
1001701,7,2.62
1001702,7,2.536
1001703,7,1.157
1001704,7,1.803
1001705,7,0.769
1001706,7,2.118
1001707,7,1.135
1001708,7,0.401
1001709,7,1.83
1001710,7,2.004
1001711,7,1.565
1001712,7,1.591
1001713,7,0.222
1001714,7,0.202
1001715,7,0.268
1001716,7,0.673
1001717,7,1.449
1001718,7,2.239
1001719,7,0.765
1001720,7,0.493
1001721,7,1.239
1001722,7,2.828
1001723,7,1.155
1001724,7,2.587
1001725,7,0.056
1001726,7,0.014
1001727,7,1.992
1001728,7,2.641
1001729,7,2.044
1001730,7,2.445
1001731,7,0.829
1001732,7,2.315
1001733,7,1.557
1001734,7,1.377
1001735,7,1.457
1001736,7,2.366
1001737,7,2.173
1001738,7,1.587
1001739,7,2.206
1001740,7,1.859
1001741,7,0.63
1001742,7,0.698
1001743,7,1.995
1001744,7,0.592
1001745,7,1.085
1001746,7,1.579
1001747,7,1.221
1001748,7,0.094
1001749,7,1.175
1001750,7,1.311
1001751,7,1.739
1001752,7,2.1
1001753,7,1.621
1001754,7,1.266
1001755,7,0.219
1001756,7,1.975
1001757,7,1.061
1001758,7,0.268
1001759,7,2.039
1001760,7,1.366
1001761,7,1.6
1001762,7,2.941
1001763,7,1.339
1001764,7,1.719
1001765,7,0.591
1001766,7,0.264
1001767,7,2.882
1001768,7,2.384
1001769,7,2.728
1001770,7,2.436
1001771,7,1.739
1001772,7,2.106
1001773,7,1.39
1001774,7,2.362
1001775,7,2.223
1001776,7,2.874
1001777,7,1.471
1001778,7,0.515
1001779,7,0.261
1001780,7,0.714
1001781,7,2.136
1001782,7,2.544
1001783,7,0.689
1001784,7,2.136
1001785,7,1.113
1001786,7,2.37
1001787,7,2.413
1001788,7,0.538
1001789,7,2.122
1001790,7,2.248
1001791,7,0.162
1001792,7,2.853
1001793,7,0.47
1001794,7,1.013
1001795,7,2.232
1001796,7,1.844
1001797,7,0.836
1001798,7,2.222
1001799,7,2.552
1001800,7,0.463
1001801,7,2.249
1001802,7,0.733
1001803,7,1.826
1001804,7,1.989
1001805,7,2.166
1001806,7,2.201
1001807,7,2.576
1001808,7,2.503
1001809,7,1.191
1001810,7,0.055
1001811,7,2.24
1001812,7,1.697
1001813,7,2.109
1001814,7,2.238
1001815,7,2.985
1001816,7,1.629
1001817,7,1.229
1001818,7,1.519
1001819,7,0.851
1001820,7,2.761
1001821,7,0.926
1001822,7,0.089
1001823,7,1.928
1001824,7,1.185
1001825,7,2.657
1001826,7,1.191
1001827,7,2.802
1001828,7,1.038
1001829,7,1.943
1001830,7,2.868
1001831,7,2.888
1001832,7,2.448
1001833,7,1.755
1001834,7,2.837
1001835,7,0.825
1001836,7,1.021
1001837,7,1.384
1001838,7,0.027
1001839,7,2.569
1001840,7,0.717
1001841,7,2.663
1001842,7,1.815
1001843,7,1.65
1001844,7,1.409
1001845,7,1.363
1001846,7,2.197
1001847,7,0.08
1001848,7,2.11
1001849,7,0.926
1001850,7,1.162
1001851,7,1.679
1001852,7,2.681
1001853,7,2.412
1001854,7,0.281
1001855,7,0.755
1001856,7,1.269
1001857,7,1.484
1001858,7,2.927
1001859,7,1.116
1001860,7,1.491
1001861,7,1.118
1001862,7,1.443
1001863,7,1.911
1001864,7,2.635
1001865,7,1.767
1001866,7,2.234
1001867,7,0.031
1001868,7,1.957
1001869,7,0.612
1001870,7,0.939
1001871,7,0.699
1001872,7,0.292
1001873,7,0.576
1001874,7,2.696
1001875,7,0.019
1001876,7,1.14
1001877,7,1.725
1001878,7,2.229
1001879,7,2.058
1001880,7,2.002
1001881,7,2.308
1001882,7,1.391
1001883,7,2.606
1001884,7,2.154
1001885,7,1.449
1001886,7,0.571
1001887,7,1.818
1001888,7,2.168
1001889,7,1.528
1001890,7,2.266
1001891,7,2.277
1001892,7,0.414
1001893,7,0.744
1001894,7,1.371
1001895,7,2.816
1001896,7,1.793
1001897,7,2.671
1001898,7,1.025
1001899,7,2.803
1001900,7,0.23
1001901,7,1.054
1001902,7,0.782
1001903,7,2.567
1001904,7,0.454
1001905,7,0.577
1001906,7,2.679
1001907,7,2.607
1001908,7,1.055
1001909,7,0.442
1001910,7,2.65
1001911,7,2.268
1001912,7,2.228
1001913,7,2.097
1001914,7,1.169
1001915,7,1.9
1001916,7,2.442
1001917,7,1.718
1001918,7,1.147
1001919,7,1.361
1001920,7,1.961
1001921,7,0.135
1001922,7,0.078
1001923,7,0.051
1001924,7,2.211
1001925,7,1.669
1001926,7,1.07
1001927,7,1.724
1001928,7,1.28
1001929,7,1.015
1001930,7,0.971
1001931,7,1.564
1001932,7,2.133
1001933,7,1.391
1001934,7,0.996
1001935,7,1.7
1001936,7,0.554
1001937,7,1.304
1001938,7,0.077
1001939,7,1.168
1001940,7,1.472
1001941,7,1.424
1001942,7,0.725
1001943,7,0.03
1001944,7,1.382
1001945,7,2.157
1001946,7,1.974
1001947,7,0.824
1001948,7,1.824
1001949,7,1.386
1001950,7,2.987
1001951,7,1.106
1001952,7,2.759
1001953,7,0.355
1001954,7,1.54
1001955,7,0.08
1001956,7,2.077
1001957,7,0.564
1001958,7,1.174
1001959,7,2.526
1001960,7,0.069
1001961,7,0.326
1001962,7,2.811
1001963,7,2.941
1001964,7,2.836
1001965,7,0.086
1001966,7,0.123
1001967,7,0.749
1001968,7,0.997
1001969,7,0.306
1001970,7,1.177
1001971,7,0.384
1001972,7,0.195
1001973,7,2.467
1001974,7,2.626
1001975,7,1.789
1001976,7,1.437
1001977,7,1.137
1001978,7,2.694
1001979,7,2.083
1001980,7,1.089
1001981,7,1.927
1001982,7,2.394
1001983,7,2.471
1001984,7,1.557
1001985,7,0.808
1001986,7,1.55
1001987,7,2.828
1001988,7,0.153
1001989,7,1.86
1001990,7,0.259
1001991,7,1.591
1001992,7,1.199
1001993,7,1.337
1001994,7,1.07
1001995,7,0.647
1001996,7,2.72
1001997,7,2.618
1001998,7,1.972
1001999,7,2.932
1002000,7,0.013
1002001,7,1.859
1002002,7,1.147
1002003,7,2.03
1002004,7,1.894
1002005,7,0.395
1002006,7,2.759
1002007,7,2.469
1002008,7,0.687
1002009,7,0.348
1002010,7,2.89
1002011,7,0.017
1002012,7,2.091
1002013,7,0.786
1002014,7,1.819
1002015,7,1.415
1002016,7,2.788
1002017,7,0.129
1002018,7,1.394
1002019,7,2.639
1002020,7,2.434
1002021,7,0.853
1002022,7,1.76
1002023,7,0.896
1002024,7,2.622
1002025,7,0.614
1002026,7,0.806
1002027,7,2.129
1002028,7,0.131
1002029,7,1.336
1002030,7,1.869
1002031,7,1.479
1002032,7,2.065
1002033,7,1.571
1002034,7,1.005
1002035,7,1.23
1002036,7,2.539
1002037,7,2.212
1002038,7,2.578
1002039,7,0.034
1002040,7,0.835
1002041,7,0.779
1002042,7,0.81
1002043,7,0.484
1002044,7,2.535
1002045,7,0.191
1002046,7,1.828
1002047,7,1.271
1002048,7,0.853
1002049,7,2.808
1002050,7,0.61
1002051,7,1.062
1002052,7,1.973
1002053,7,2.528
1002054,7,0.705
1002055,7,2.755
1002056,7,0.663
1002057,7,0.036
1002058,7,0.924
1002059,7,1.411
1002060,7,0.502
1002061,7,1.822
1002062,7,0.455
1002063,7,1.727
1002064,7,0.57
1002065,7,2.545
1002066,7,1.214
1002067,7,1.624
1002068,7,0.128
1002069,7,2.783
1002070,7,0.489
1002071,7,2.283
1002072,7,0.508
1002073,7,2.68
1002074,7,2.513
1002075,7,2.706
1002076,7,0.152
1002077,7,2.958
1002078,7,0.073
1002079,7,2.908
1002080,7,0.01
1002081,7,1.694
1002082,7,0.578
1002083,7,2.717
1002084,7,2.207
1002085,7,0.563
1002086,7,2.934
1002087,7,1.406
1002088,7,0.153
1002089,7,1.384
1002090,7,0.843
1002091,7,2.578
1002092,7,1.112
1002093,7,2.809
1002094,7,0.827
1002095,7,1.983
1002096,7,2.655
1002097,7,2.659
1002098,7,1.868
1002099,7,2.649
1002100,7,1.518
1002101,7,0.572
1002102,7,1.923
1002103,7,1.757
1002104,7,0.252
1002105,7,1.467
1002106,7,2.247
1002107,7,2.095
1002108,7,0.936
1002109,7,0.794
1002110,7,2.456
1002111,7,1.093
1002112,7,2.898
1002113,7,1.175
1002114,7,2.465
1002115,7,1.217
1002116,7,0.426
1002117,7,2.882
1002118,7,1.31
1002119,7,0.927
1002120,7,1.497
1002121,7,2.61
1002122,7,1.242
1002123,7,1.253
1002124,7,1.407
1002125,7,0.841
1002126,7,1.391
1002127,7,0.084
1002128,7,0.389
1002129,7,2.184
1002130,7,2.003
1002131,7,2.271
1002132,7,1.154
1002133,7,1.798
1002134,7,2.28
1002135,7,0.551
1002136,7,2.506
1002137,7,0.656
1002138,7,0.346
1002139,7,1.5
1002140,7,2.241
1002141,7,0.222
1002142,7,2.196
1002143,7,1.656
1002144,7,1.842
1002145,7,1.358
1002146,7,1.858
1002147,7,0.356
1002148,7,1.487
1002149,7,0.839
1002150,7,0.657
1002151,7,0.759
1002152,7,2.121
1002153,7,2.892
1002154,7,1.064
1002155,7,1.409
1002156,7,1.496
1002157,7,1.111
1002158,7,1.146
1002159,7,2.302
1002160,7,1.882
1002161,7,0.048
1002162,7,0.384
1002163,7,1.192
1002164,7,2.788
1002165,7,0.312
1002166,7,1.405
1002167,7,2.939
1002168,7,0.815
1002169,7,1.523
1002170,7,1.32
1002171,7,0.494
1002172,7,0.384
1002173,7,1.03
1002174,7,2.891
1002175,7,0.532
1002176,7,1.085
1002177,7,2.067
1002178,7,0.484
1002179,7,1.089
1002180,7,0.701
1002181,7,1.409
1002182,7,1.695
1002183,7,0.036
1002184,7,0.989
1002185,7,0.021
1002186,7,2.556
1002187,7,0.556
1002188,7,2.292
1002189,7,1.25
1002190,7,1.628
1002191,7,1.003
1002192,7,0.857
1002193,7,0.98
1002194,7,0.979
1002195,7,2.806
1002196,7,0.831
1002197,7,1.115
1002198,7,2.833
1002199,7,0.039
1002200,7,2.96
1002201,7,1.447
1002202,7,2.511
1002203,7,0.612
1002204,7,0.86
1002205,7,1.831
1002206,7,0.923
1002207,7,0.096
1002208,7,1.71
1002209,7,1.103
1002210,7,1.252
1002211,7,1.993
1002212,7,2.745
1002213,7,2.268
1002214,7,1.029
1002215,7,0.925
1002216,7,2.754
1002217,7,2.338
1002218,7,1.048
1002219,7,2.87
1002220,7,2.027
1002221,7,1.835
1002222,7,1.031
1002223,7,1.946
1002224,7,2.028
1002225,7,1.038
1002226,7,0.392
1002227,7,1.53
1002228,7,2.998
1002229,7,0.12
1002230,7,0.72
1002231,7,1.859
1002232,7,1.94
1002233,7,0.225
1002234,7,0.157
1002235,7,1.668
1002236,7,2.88
1002237,7,2.41
1002238,7,0.048
